C54626	http://appstore.huawei.com:80/app/C54626	铃声多多	introduction: 装机必备，排名第1，手机铃声大全！中国移动，中国电信，中国联通三大运营商音乐基地战略合作产品！百万免费铃声，轻松一键设置！铃声，彩铃，短信，闹铃全都搞定。1.最热，最新，分享，地域，彩铃榜单，第一时间获取你最想要的铃声。2.铃声分类多多：流行金曲，影视热曲，动漫游戏，短信闹铃，DJ舞曲，搞笑另类，网络神曲，网友上传等，曲库最全的铃声应用。3.提供搜索热词榜，看看大家都在搜什么铃声吧。4.用户自己可以剪辑，录制并上传铃声，让你的手机够酷够个性。5.轻松设置铃声，彩铃，短信，闹铃。还可以给特别的联系人设置单独的来电铃声哦！海量铃声资源，不用费力制作，点击即可欣赏，一键完成设置。为特别的他（她），单独设置特别的来电铃声！微博，微信，短信分享你最喜欢的铃声，短信，闹铃，搞笑段子...给你最好的朋友！热播电视剧插曲的铃声（铃音）？火热流行单曲的铃声（铃音）？最搞怪的耍宝铃声（铃音)？铃声多多全都有。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/c45f5b4f3ae14af7b8a069854eb271e7.png	recommendation C59116:酷音铃声,recommendation C10180621:最美锁屏,recommendation C10159654:更换字体管家(…,recommendation C183901:WiFi信号增强…,recommendation C10191116:图片合成器,recommendation C188494: 魔秀桌面,recommendation C10157353:锁屏精灵,recommendation C41529:万年历日历,recommendation C10099610:博雅中国象棋,recommendation C10220136:QQ音乐,recommendation C54626:铃声多多,recommendation C59116:酷音铃声,recommendation C10068656:手机云桌面,recommendation C188494: 魔秀桌面,recommendation C60861:91桌面,recommendation C10128203:纹字锁屏,recommendation C10205973:微锁屏,recommendation C10142996:壁纸多多,recommendation C10277487:酷划,recommendation C10026632:天天锁屏,
C290	http://appstore.huawei.com:80/app/C290	酷我音乐	introduction: 听音乐，用酷我！ 酷我音乐，安卓平台上最受欢迎的音乐APP。百万高音质正版音乐，跨平台无缝同步。好音乐装进口袋，随时随地想听就听。---------------------------------------------------------------功能介绍： -听音乐，用酷我【海量乐库】最大最全曲库，热歌新歌想听就听；【独家内容】精选音乐内容，独家为你奉送；【无损音质】多重音质选择，无损品质享受；【同步收藏】同步“我的收藏”，跨平台无缝使用；【网络换肤】独有网络换肤功能，数十款皮肤任意选择；【智能线控】智能切换，听歌电话两不误；【个性推荐】根据你的听歌习惯，每天为你推荐优质内容。 	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/16d993e8213b4f17a4718bbe647b4fd2.png	recommendation C10159654:更换字体管家(…,recommendation C183901:WiFi信号增强…,recommendation C10191116:图片合成器,recommendation C10157353:锁屏精灵,recommendation C10179513:单机斗地主,recommendation C54699:1905电影网,recommendation C41293:WTV影视大全,recommendation C3466:酷狗音乐,recommendation C174391:百度云,recommendation C10220136:QQ音乐,recommendation C10021449:音乐,recommendation C3466:酷狗音乐,recommendation C2002:爱奇艺,recommendation C20960:搜狐视频,recommendation C32569:优酷,recommendation C29156:腾讯视频,recommendation C290:酷我音乐,recommendation C2068:多米音乐,recommendation C10162466:爱看4G,recommendation C22852:暴风影音,
C10608	http://appstore.huawei.com:80/app/C10608	大众点评	introduction: 【新用户福利】第一单免费吃喝玩乐，好东西只送不卖！【活动预告】-1月15日-22日,太子妃张天爱壕送亿元红包，最高500元，人人有份。-1月17日-1月26日，最高获得100元外卖券，享免费吃10天特权。-1月21日-31日，丽人节新年大促，100%红包天天送，美发，美甲各种项目9元秒杀！-1月25日-31日，功夫熊猫3倾情上映，集齐熊猫贴纸，免费看电影！更多精彩优惠活动，尽在大众点评！【团购优惠】吃喝玩乐的必备神器！包括团购、旅游、酒店、外卖、电影、美食、美发、美甲、KTV、预约、预订、外送、电子会员卡等生活信息服务，dianping，现在更覆盖了到家、丽人、结婚、亲子、家装、出境海外游、生活网、车辆查违章等几乎所有本地生活服务行业。相关应用:美团，百度糯米，美团外卖，百度口碑，猫眼电影，美团酒店，去哪儿，携程，淘宝，微信，京东，折800，聚美优品，qq，微博，唯品会，qq音乐，同程。【联系方式】感谢您使用大众点评客户端，任何问题您都可以用以下的方式联系我们:1.客服电话:400-820-55272.邮箱:app@dianping.com3.新浪微博:请关注”大众点评网”	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/dff2ee09e19347b3a36756411334522b.png	recommendation C10047107:滴滴出行,recommendation C34075:手机淘宝,recommendation C20252:京东,recommendation C40224:相片组合 Phot…,recommendation C2217:我查查,recommendation C5373:支付宝,recommendation C5206:美团,recommendation C6000474:无线城市,recommendation C6015363:肯德基,recommendation C165979:雅漾EAU T…,recommendation C34075:手机淘宝,recommendation C5373:支付宝,recommendation C10049053:华为商城,recommendation C57804:天猫,recommendation C5206:美团,recommendation C10608:大众点评,recommendation C20252:京东,recommendation C31975:墨迹天气,recommendation C135323:灵犀语音助手,recommendation C9136:唯品会,
C20960	http://appstore.huawei.com:80/app/C20960	搜狐视频	introduction: 《匆匆那年：好久不见》强势回归，青春终有结局，成长终会开始，方茴和陈寻的故事仍在继续；《夜行书生》会员抢先看全集，李准基、沈昌珉上演高颜值的古代吸血鬼爱情剧；《高品格单恋》、《美丽的秘密》、《爱情碟中谍》、《末日孤舰5》、《血族2》精彩不停播。热门综艺、正版美剧、日韩经典、自媒体搞笑，你想看的只在搜狐视频！【热播剧集】热剧：《匆匆那年：好久不见》《他来了，请闭眼》《秦时明月》《美丽的秘密》《动漫英雄》《枪侠》《温州两家人》《嫂子嫂子》《大秧歌》《北上广不相信眼泪》《幸福归来》《雪域雄鹰》《伪装者》《激战》《青岛往事》《琅琊榜》《大好时光》《大汉情缘之云中歌》《花千骨》《无心法师》《男神执事团》美剧：《生活大爆炸8》《末日孤舰》《血族》《众神天堂》《至亲血统》《丧尸国度》《迷失》《嘻哈帝国》《纸牌屋4》《古战场传奇》《绿箭侠》《神盾局特工》《丧尸国度》《吸血鬼日记》《破产姐妹》《疑犯追踪》《摩登家庭》《黑名单》日韩剧：《Healer》《云之阶梯》《夜行书生》《高品格单恋》《制片人》《35岁高中生》《继承者们》《黄金彩虹》《有钱男与贫穷女》《邻家花美男》《一起用餐吧》《孤独的美食家》《放学后福不福2》《一吻定情2》《命中注定我爱你》《巡夜人日志》《信长协奏曲》动漫：《大力金刚》《粉红猪小妹》《猪猪侠》《精灵梦叶罗丽3》《倒霉熊》《臭屁虫》《熊出没之冬日乐翻天》《妖精的尾巴》《亲宝儿歌》《越狱兔》综艺：《极限挑战》《金星脱口秀》《全员加速中》《挑战者联盟》《真心英雄》《笑傲江湖2》《奔跑吧兄弟》《极速前进2》《爸爸回来了2》《大鹏嘚吧嘚》《我看你有戏》自制：《屌丝男士4》《极品女士第4季》《如果没有》《匆匆那年》《水浒学院》【软件特点】飞碟说、何仙姑夫、摧绵大湿、淮秀帮等知名自媒体出品人入驻搜狐视频，原创吐槽涨姿势，看新媒体玩儿新花样    海量独播内容，涵盖电视电影动漫综艺等；    热点视频流，精彩内容看不停！    全网搜索，聚合优酷、爱奇艺、乐视、腾讯、PPTV、PPS等视频资源！    支持锁屏以及后台下载，不限制下载视频数量，遍布全国的CDN网络，确保下载速度畅通！    愉快的播放体验：国内首家硬解播放器，画面高清且省电~	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/753e199146ca45599aaf914937e8875c.png	recommendation C183901:WiFi信号增强…,recommendation C57236:今日头条,recommendation C185099:个性彩铃,recommendation C2060:导航犬,recommendation C32569:优酷,recommendation C191:手机电视,recommendation C10168892:网易云音乐,recommendation C10099610:博雅中国象棋,recommendation C23707:违章查询,recommendation C10191116:图片合成器,recommendation C10021449:音乐,recommendation C3466:酷狗音乐,recommendation C2002:爱奇艺,recommendation C20960:搜狐视频,recommendation C32569:优酷,recommendation C29156:腾讯视频,recommendation C290:酷我音乐,recommendation C2068:多米音乐,recommendation C10162466:爱看4G,recommendation C22852:暴风影音,
C5157	http://appstore.huawei.com:80/app/C5157	携程旅行	introduction: 【携程旅行】随时随地预订酒店、机票、火车票、汽车票、景点门票、用车，团购、跟团游、周末游、自由行、自驾游、邮轮、旅游度假产品任您选！畅享旅游攻略、旅游保险、旅行特惠。出行、旅游不用愁！【活动】- 首页“天天有礼”专区，每天都有惊喜等你来发掘！4999礼品卡、优惠券、积分天天送不停！每天送出超过30000份奖品；- 春运抢票神器，全力以赴，送你回家；- 携程门票特权日，大牌景区3折起；- 就是让你爽！0元享壕车接送机；- 住日本酒店，送超值3重礼！【特色服务】- 酒店：畅享比价、手机专享价、神秘酒店、今夜特价酒店等多种特惠方式。- 机票： 低价助手，航司直销，手机订票方便又优惠，各种价格、各种组合等你来订；预约选座，轻松实现掌上值机。- 自由行：首创“微领队”同行群，相同目的地、出发时间驴友群中互助交友，还有携程领队提供各种行中服务。自由行加微领队，省心又有趣！- 全球购： 免费提供海外400余家著名免税店、购物中心、奢侈品店的优惠，涵盖DFS、新罗以及BURBERRY等高端品牌。用户到店购物即可享受最高15%返现以及8折优惠，另外还有到店礼、优惠券、VIP服务等多重礼遇可同时享受。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/50016de211284b0283610752c2abc7ac.png	recommendation C10099655:铁路12306,recommendation C20911:高德地图 ,recommendation C183901:WiFi信号增强…,recommendation C10047107:滴滴出行,recommendation C262:去哪儿旅行,recommendation C10017070:高铁管家,recommendation C3382:百度地图,recommendation C10027946:快的打车,recommendation C2217:我查查,recommendation C107870:e代驾,recommendation C3382:百度地图,recommendation C20911:高德地图 ,recommendation C262:去哪儿旅行,recommendation C5157:携程旅行,recommendation C5745:天翼导航,recommendation C3403:高德导航,recommendation C39196:艺龙旅行,recommendation C10067576:116114,recommendation C10043914:和地图,recommendation C12192:同程旅游,
C5326	http://appstore.huawei.com:80/app/C5326	乐视视频	introduction: 乐视视频品牌升级换新标，开启乐视生态新世界！ 全网独播：乐视自制大剧《睡在我上铺的兄弟》接档《太子妃升职记》舔屏大剧让你燃，国民帅哥陈晓带领众兄弟引领一轮收视狂潮。乐视首播：《火影忍者》全球最有人气的热血战斗类日本动画，乐视动漫第一时间同步日本每周热播中！全网独播：乐视自制综艺《你看起来很好吃》亚洲崔始源、全能美少女宋茜、EXO吴世勋&金钟仁(KAI)、国民女神柳岩、新生代偶像华晨宇等一线明星加盟，注定超级精彩。【火爆热播】《睡在我上铺的兄弟》燃起来吧我的兄弟，乐视独家；《太子妃升职记》第一污毒神剧，雷到炸裂艳到惊魂；《极品模王》满屏尽是小鲜肉舔屏之作女生最爱；《最强大脑》玩儿的就是脑力活动，不服SOLO;《我是特种兵之霹雳火》军旅大作画面火爆堪比电影；《芈月传》孙俪霸气演绎芈月宕起伏的传奇一生；《苏柒柒追夫记》女追男也难？且看柒柒寻夫历险记；《我的博士老公》沙溢演不善言谈博士，想想都好笑；《蚁人》复仇者联盟一得力干将，个子越小责任越大；	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/93b9e6e6749149798445cc33c532b2d0.png	recommendation C10017070:高铁管家,recommendation C183901:WiFi信号增强…,recommendation C174391:百度云,recommendation C10191116:图片合成器,recommendation C185099:个性彩铃,recommendation C32569:优酷,recommendation C20252:京东,recommendation C7256:快手看片,recommendation C2217:我查查,recommendation C23673:天籁K歌,recommendation C10021449:音乐,recommendation C3466:酷狗音乐,recommendation C2002:爱奇艺,recommendation C20960:搜狐视频,recommendation C32569:优酷,recommendation C29156:腾讯视频,recommendation C290:酷我音乐,recommendation C2068:多米音乐,recommendation C10162466:爱看4G,recommendation C22852:暴风影音,
C10217244	http://appstore.huawei.com:80/app/C10217244	华为钱包	introduction: 1.“红酒”频道，精选莫塞尔多款进口红酒，享受华为特惠价格，让你足不出户品尝世界各地的葡萄佳酿！       2. “钱包”有话费、花币充值、红酒、花币领取等频道，聚合优质服务，提供超值体验。 3. NFC线下支付，集手机支付和线下刷卡为一体，享受安全快捷的支付体验，省去了随身携带钱包、现金和银行卡的麻烦。（NFC支付功能当前支持Mate S与荣耀6Plus双4G高配版）4. 安全快捷无线支付，提供实名认证、指纹密码，确保您的资产安全。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/8d5a55f076604573890bec9f89d5d15a.png	recommendation C2861:同花顺,recommendation C10158625:钱包,recommendation C10147905:储蓄罐,recommendation C20252:京东,recommendation C10230847:京东金融,recommendation C51538:淘宝彩票,recommendation C10101754:招商银行,recommendation C107781:自选股,recommendation C10350054:中信银行手机银…,recommendation C10092751:中国银行手机银…,recommendation C10217244:华为钱包,recommendation C2861:同花顺,recommendation C10092701:中国建设银行,recommendation C3400:随手记,recommendation C10366337:翼支付,recommendation C10140478:竞彩258彩票,recommendation C10158625:钱包,recommendation C10092751:中国银行手机银…,recommendation C10101754:招商银行,recommendation C10243018:中国工商银行,
C104688	http://appstore.huawei.com:80/app/C104688	腾讯新闻	introduction: 腾讯新闻是腾讯公司为用户精心打造的一款拥有7x24小时全方位新闻报道的新闻产品，为用户提供高效、优质的资讯服务。是各个电子市场上下载最多，资讯最新最全，浏览最快、最省流量的新闻产品。【产品特色】-新闻报道：7×24小时不间断更新，为你带来新闻现场第一手资讯；重大、突发新闻推送，30秒到你手中-独家栏目：众多独家栏目等你来品味，《新闻哥》带你无底线趣味调侃新闻，《贵圈》带你揭秘娱乐圈不为人知的另一面-媒体订阅：精心挑选近千家优质微信媒体，订阅丰富阅读内容-个性化推荐：你用得越多，我们推荐的越准，你关心的，尽在眼前-直播：乐享五大足球联赛、NBA等国内外重大赛事直播，边看直播边聊天，更有神秘娱乐嘉宾等你来发现-评论互动：看网友辣评，聚焦新闻事发地评论，好友趣评也不错过，与亿万网友一起评论时事-使用最简单、功能最强大、最省流量的新闻产品【意见反馈】- 软件反馈：设置- 意见反馈- 官方网站：http://news.qq.com/mobile/- 腾讯微博：@腾讯新闻客户端	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/163a3e8092d24e20a76c020db2112c24.png	recommendation C20252:京东,recommendation C6000474:无线城市,recommendation C23632:谷歌翻译,recommendation C23707:违章查询,recommendation C10208807:驾校一点通,recommendation C55726:明星同款-一闪…,recommendation C10197446:暴走漫画,recommendation C22280:爱阅读,recommendation C2217:我查查,recommendation C183901:WiFi信号增强…,recommendation C2022:搜狐新闻,recommendation C9147:网易新闻,recommendation C57236:今日头条,recommendation C104688:腾讯新闻,recommendation C179773:爱读掌阅,recommendation C86189:爱动漫,recommendation C28837:ZAKER,recommendation C149006:塔读文学,recommendation C2034:天翼阅读,recommendation C6092:书旗小说,
C2682	http://appstore.huawei.com:80/app/C2682	搜狗输入法	introduction: 搜狗输入法以提升用户体验为宗旨，致力于为亿万手机用户提供手机端最智能、最易用的输入法产品。1. 拥有40万超大词库、算法智能、响应速度快、首选率高等优秀基础品质。2. 支持整句输入、键盘语音、全屏手写、英文候选、智能云输入、表情输入、多媒体输入等众多特色功能。3. 超级键盘支持中文、英文、数字、符号的混合输入免切换，只在中文键盘就搞定。4 . 兼容PC皮肤，支持自定义键盘壁纸、键盘调节、夜间模式等特色功能，让输入法看着漂亮，用着舒心。5. 搜狗工具箱多项扩展功能，二维码扫描、颜文字、祝福短信、诗词、笑话、百科全方位拓展输入内容。6. 完美兼容不同手机及PAD型号。手机输入，依然搜狗！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/5bc5431ce99445f2a41dbdac61c9b085.png	recommendation C10047107:滴滴出行,recommendation C183901:WiFi信号增强…,recommendation C10189589:糖果萌萌消,recommendation C10212671:阿达脑训练,recommendation C34075:手机淘宝,recommendation C174391:百度云,recommendation C20252:京东,recommendation C10057661:Google Play,recommendation C2217:我查查,recommendation C10099655:铁路12306,recommendation C27162:华为应用市场,recommendation C66323:华为备份,recommendation C10055832:华为文件管理(…,recommendation C21976:UC浏览器,recommendation C10067631:华为手机服务,recommendation C10207207:华为云服务,recommendation C20679:QQ浏览器,recommendation C10059090:华为游戏中心,recommendation C10060708:华为支付,recommendation C2682:搜狗输入法,
C31346	http://appstore.huawei.com:80/app/C31346	手机百度	introduction: 【软件介绍】 手机百度客户端是百度旗下最权威专业的搜索客户端，中国人的搜索首选，你的装机必备软件。【主要功能】·【兴趣卡片】你的首页你做主！无论你是立场鲜明的评论达人，还是小说虫、美剧狂、星座控……近百种卡片，总有一款适合你。·【拍照搜索】拍服装，找相似比价格；拍花卉，知名称晓品种；拍果蔬，查热量看菜谱。搜索新方式，拍一拍，你就知道。·【语音搜索】最懂中文的语音识别，让你无须动手即可方便完成搜索，马上说“天气预报”感受下。·【海量小说，高清视频】搜罗全网资源，影音娱乐这里最全，更能一键下载到本地，体验本地化的极致享受。·【生活 频道】帮你找到感兴趣的生活服务，吃喝玩乐全都有，超低折扣最省钱；限时抢购天天有，抽奖许愿行大运；常用服务轻松找，猜你喜欢合心意。·【最快的手机搜索利器】依托百度独有加速技术，打造最快的手机搜索利。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/beb37df8948e483dbb45af6767553059.png	recommendation C174391:百度云,recommendation C10047107:滴滴出行,recommendation C183901:WiFi信号增强…,recommendation C5683:微信,recommendation C43397:百度浏览器,recommendation C54626:铃声多多,recommendation C2682:搜狗输入法,recommendation C41529:万年历日历,recommendation C10220136:QQ音乐,recommendation C3382:百度地图,recommendation C27162:华为应用市场,recommendation C66323:华为备份,recommendation C10055832:华为文件管理(…,recommendation C21976:UC浏览器,recommendation C10067631:华为手机服务,recommendation C10207207:华为云服务,recommendation C20679:QQ浏览器,recommendation C10059090:华为游戏中心,recommendation C10060708:华为支付,recommendation C2682:搜狗输入法,
C29156	http://appstore.huawei.com:80/app/C29156	腾讯视频	introduction: 腾讯视频，月度用户覆盖量全国第一的海量高清视频平台。2016年腾讯视频内容巨幕打开，《鬼吹灯》、《九州•天空城》、《少年股神》、《重生名流巨星》、《诛仙•特别篇》、《锦绣未央》等顶级大剧独家揽入；NBA赛事独家全网高清直播；HBO独家官方授权播放平台，《权力的游戏》、《六尺之下》、《CSI》等独家引进；TVB口碑大剧《使徒行者2》独家播放；《12道锋味》、《燃烧吧少年》等大型原创综艺嗨翻2016！【腾讯视频最新内容精华，为您精彩呈现】《芈月传》孙俪霸气演绎芈月跌宕一生 《乡村爱情8》2016赵家班重磅回归《最强大脑》第三季，亚洲天王周杰伦加盟《燃烧吧少年》舒淇李宇春调教20个鲜肉少年《拜托了冰箱》 何炅鹿晗等大咖主厨畅聊美食生活《星球大战》独家六连映，让你一次看个够《反击》真人版魂斗罗拯救世界，杨紫琼加盟争夺遗产韩综《蒙面歌王》《咱们结婚吧》《无限挑战》火力全开NBA全网独家直播，吴亦凡陪你看球赛	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/0668ab5fe7da4714a6faf6523287459d.png	recommendation C183901:WiFi信号增强…,recommendation C10191116:图片合成器,recommendation C7256:快手看片,recommendation C23707:违章查询,recommendation C34075:手机淘宝,recommendation C22852:暴风影音,recommendation C20252:京东,recommendation C3466:酷狗音乐,recommendation C10180621:最美锁屏,recommendation C10047107:滴滴出行,recommendation C10021449:音乐,recommendation C3466:酷狗音乐,recommendation C2002:爱奇艺,recommendation C20960:搜狐视频,recommendation C32569:优酷,recommendation C29156:腾讯视频,recommendation C290:酷我音乐,recommendation C2068:多米音乐,recommendation C10162466:爱看4G,recommendation C22852:暴风影音,
C9147	http://appstore.huawei.com:80/app/C9147	网易新闻	introduction: -----网易新闻 世界在你手中----- ◆ 直观：首页架构优化，优质内容一览无余，一键发现精彩。◆ 定制：个性订阅、智能推荐，量身打造你的专属阅读节奏。◆ 多元：视频新闻、原创电台、图文资讯，各场景多重体验。◆ 聚合：彩票、邮箱、活动、积分…增值服务，不只是资讯。-----中文移动资讯定义者----- 改变3亿人的阅读生活。网易新闻客户端是网易公司全力打造的精品应用，因体验最流畅、新闻最快速、评论最犀利而备受推崇。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/c41416d37e11485dbcc9732006ada78d.png	recommendation C43442:新浪新闻,recommendation C57236:今日头条,recommendation C10047107:滴滴出行,recommendation C23707:违章查询,recommendation C19168:凤凰新闻,recommendation C2022:搜狐新闻,recommendation C37127:PDF阅读器 …,recommendation C5373:支付宝,recommendation C104688:腾讯新闻,recommendation C32569:优酷,recommendation C2022:搜狐新闻,recommendation C9147:网易新闻,recommendation C57236:今日头条,recommendation C104688:腾讯新闻,recommendation C179773:爱读掌阅,recommendation C86189:爱动漫,recommendation C28837:ZAKER,recommendation C149006:塔读文学,recommendation C2034:天翼阅读,recommendation C6092:书旗小说,
C66323	http://appstore.huawei.com:80/app/C66323	华为备份	introduction: 【软件介绍】【备份】是华为公司为用户精心打造的一款手机数据备份软件，可以方便快速地在本地或云端备份华为手机中的个人数据、应用程序、多媒体数据等，系统升级、刷机、换机安全无忧。【备份】支持中文、英文、法语、西班牙语、俄语、日语、韩语等42国语言，适配华为手机安卓系统4.0及以上。【功能特色】1.全数据：可备份您手机中所有的个人数据（联系人、短信彩信、通话记录、系统设置、闹钟、浏览器书签、邮箱帐号、日程、天气时钟、音乐播放器）； 2.全应用：可备份应用程序，以及应用程序数据，游戏进度不再丢失；3.全媒体：可备份多媒体数据 （照片、视频、录音） ；4.全保障：支持加密备份功能，让备份更安全；5.多渠道：数据可备份至手机、SD卡或云端。【更新说明】1.优化 适配Android 6.0系统。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/862f1f1e6e6646e7a1d027e554267cd2.png	recommendation C5683:微信,recommendation C9319:QQ,recommendation C54626:铃声多多,recommendation C183901:WiFi信号增强…,recommendation C174391:百度云,recommendation C2682:搜狗输入法,recommendation C10220136:QQ音乐,recommendation C3466:酷狗音乐,recommendation C10017070:高铁管家,recommendation C5373:支付宝,recommendation C27162:华为应用市场,recommendation C66323:华为备份,recommendation C10055832:华为文件管理(…,recommendation C21976:UC浏览器,recommendation C10067631:华为手机服务,recommendation C10207207:华为云服务,recommendation C20679:QQ浏览器,recommendation C10059090:华为游戏中心,recommendation C10060708:华为支付,recommendation C2682:搜狗输入法,
C10372072	http://appstore.huawei.com:80/app/C10372072	奥特超人打怪兽	introduction: 《奥特超人打怪兽》是一款得到官方IP授权，二次元类塔防游戏产品。区别于一般塔防游戏，游戏加入了更多的产品交互元素，集格斗，策略，塔防以及射击元素于一身的全新体验。游戏剧情根据”奥特曼“原著改编，世界观建立在“怪兽入侵地球”展开，玩家不单扮演奥特曼拯救地球的角色，还肩负着随时出击，彻底歼灭怪物母巢的任务。身为地球保护者，通过奥特曼变身，召唤伙伴等形式，阻止怪物的入侵，承担起拯救伙伴的责任。如此精彩的游戏，您又怎能错过呢？	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/a4d1a75ae146472c8d505253cf5abbe7.png	recommendation C10221865:熊出没之保卫家…,recommendation C10200882:雷电2016（雷霆…,recommendation C10281290:大兵突击,recommendation C10144080:植物大作战菜园…,recommendation C10269239:单机斗地主,recommendation C10136197:飞机大战,recommendation C10203802:全民枪神,recommendation C10148546:别踩白块儿,recommendation C10063783:3D终极狂飙3,recommendation C10159734:去吧皮卡丘,recommendation C10167041:乱斗西游2,recommendation C191016:时空猎人,recommendation C10137599:滑雪大冒险,recommendation C10105355:红警4:大国崛起,recommendation C10271994:火柴人联盟,recommendation C10190546:太极熊猫,recommendation C10309049:魔兽无双,recommendation C10151951:剑魂之刃,recommendation C10249215:超级玛丽酷跑,recommendation C10142359:亡灵杀手：夏侯…,
C10386789	http://appstore.huawei.com:80/app/C10386789	奔跑吧兄弟3-撕名牌大战	introduction: 全民级跑酷游戏巨作《奔跑吧兄弟3-撕名牌大战》震撼来袭！《奔跑吧兄弟3-撕名牌大战》由当前最火热明星真人秀综艺节目《奔跑吧兄弟》改编，画面精美，关卡众多，玩法新颖有趣，简单易上手，适用于5岁以上所有人群。独家撕名牌玩法，勇挑铃铛使者，智斗黑衣人，性感女神Angelababy和人气“小鲜肉”鹿晗携手跑男Family众星空降《奔跑吧兄弟3-撕名牌大战》，同大家开启一场有趣刺激的跑酷竞速之旅！华丽的明星技能，炫酷的角色时装，精巧的关卡设置，给大家带来无尽乐趣，比其它同类跑酷游戏更好玩。小伙伴们还等什么，快让跑男团的明星带你装逼带你飞吧！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/8263419644fa4befbf195e90495859d8.png	recommendation C10253039:疯狂出租车：都…,recommendation C10113531:保卫萝卜2,recommendation C10167895:3D终极车神,recommendation C10170092:爸爸去哪儿2,recommendation C10285214:猫和老鼠官方手…,recommendation C10193973:铠甲勇士之英雄…,recommendation C49671:坦克英雄,recommendation C10192426:熊出没之熊大快…,recommendation C10264821:白猫计划,recommendation C10313775:奔跑吧奥特超人…,recommendation C10192426:熊出没之熊大快…,recommendation C10170092:爸爸去哪儿2,recommendation C10193973:铠甲勇士之英雄…,recommendation C10167895:3D终极车神,recommendation C10142991:奔跑吧兄弟：我…,recommendation C10285214:猫和老鼠官方手…,recommendation C10141115:激流快艇2,recommendation C10235962:喜羊羊快跑,recommendation C10299210:全民漂移：漂移…,recommendation C10240812:熊出没2,
C10236974	http://appstore.huawei.com:80/app/C10236974	饥饿鲨：进化	introduction: 游泳当心！比从前更饥饿的鲨鱼回来了！快节奏的弱肉强食游戏！育碧软件大作，继饥饿鲨鱼1-3之后，全球7500万下载，现已来到中国！体验作为鲨鱼的终极生存挑战，畅游3D世界，在充满惊奇与危险的多样水下世界觅食。掠食各种鱼类、游泳者、渔夫，从幼仔成长到10吨的大白鲨!与其它鲨鱼、潜水艇、以及更多奇奇怪怪的深海生物作战，获得高分！完成50个任务，寻找宝物取得金币与宝石,用来升级你的鲨鱼或者购买特殊救生道具。逐渐解锁更多水下凶猛野兽：灰鲭鲨、锤头鲨、虎鲨和无敌的大白鲨！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/38cc48a815cc437fb4eb45ebe5e875ff.png	recommendation C10148546:别踩白块儿,recommendation C10237091:猪猪侠爱消除,recommendation C10193973:铠甲勇士之英雄…,recommendation C10124645:神偷奶爸：小黄…,recommendation C10249215:超级玛丽酷跑,recommendation C10075868:地铁跑酷,recommendation C10212671:阿达脑训练,recommendation C10114943:割绳子2,recommendation C10076817:植物大战僵尸2…,recommendation C49671:坦克英雄,recommendation C10134672:开心消消乐,recommendation C10075868:地铁跑酷,recommendation C10059250:神庙逃亡2,recommendation C10026769:水果忍者,recommendation C10147130:PopStar！消灭…,recommendation C10076817:植物大战僵尸2…,recommendation C10124645:神偷奶爸：小黄…,recommendation C10166495:捕鱼达人3,recommendation C10113531:保卫萝卜2,recommendation C10162014:消灭星星2015,
